DATE,ADPT,ASLP,ASTP,AWBT,AWND,PRCP,RHAV,TAVG,TMAX,TMIN,WSF2,WSF5,WT_VECTOR
2019-04-01,16.7,1017.3,1016.3,19.4,3.0,0.0,6.3,24.4,28.9,20.0,7.6,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-02,18.3,1018.3,1016.9,20.6,3.0,0.0,6.7,25.0,31.7,18.9,8.1,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-03,19.4,1022.4,1020.7,21.1,5.1,0.0,7.5,24.6,28.3,22.2,8.9,12.1,[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-04-04,21.1,1022.4,1021.3,21.7,4.4,40.4,8.6,23.4,25.6,20.6,7.2,9.8,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-04-05,20.6,1019.6,1018.6,22.2,4.0,0.0,7.7,25.0,27.8,22.2,8.1,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-06,20.6,1020.0,1019.0,22.2,4.1,0.0,7.5,25.4,29.4,21.1,7.6,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-07,21.1,1020.0,1019.0,22.8,5.8,0.0,7.4,26.0,29.4,23.9,8.1,12.1,[0.  0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-04-08,21.1,1017.6,1016.6,22.8,5.5,0.0,7.4,26.2,29.4,24.4,8.9,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-09,21.1,1012.5,1012.2,22.2,3.7,10.9,8.5,24.8,27.2,22.2,8.1,10.7,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-04-10,18.9,1009.8,1008.5,21.1,3.5,0.0,7.1,24.3,29.4,21.7,8.9,14.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-11,19.4,1011.9,1010.5,21.1,2.7,0.0,7.3,24.5,29.4,20.6,7.2,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-12,21.1,1015.2,1013.9,22.8,4.4,0.0,7.4,25.7,30.0,20.6,9.4,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-13,21.7,1015.6,1014.6,23.3,5.5,0.0,7.5,26.5,28.9,24.4,9.4,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-14,22.8,1014.2,1012.9,24.4,5.7,0.0,7.6,27.3,30.6,25.6,9.4,13.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-15,20.6,1015.6,1013.9,22.8,3.4,0.0,6.7,27.4,31.1,22.8,6.7,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-16,16.1,1019.3,1017.9,19.4,4.0,0.0,5.9,25.4,28.3,21.1,7.6,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-17,16.1,1018.3,1017.3,19.4,4.1,0.0,5.9,24.7,27.8,21.1,8.1,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-18,21.7,1015.2,1014.2,23.3,6.3,0.5,7.4,26.1,30.0,23.9,10.3,13.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-19,21.7,1012.9,1011.9,23.3,6.2,25.4,7.5,27.2,32.2,22.2,10.7,15.2,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-04-20,13.9,1015.6,1013.5,17.8,3.7,0.0,5.6,23.9,28.3,19.4,7.2,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-21,12.2,1019.3,1017.9,16.1,2.2,0.0,5.5,21.6,27.2,15.6,5.4,7.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-22,13.9,1020.0,1019.0,17.8,3.5,0.0,5.4,23.4,26.7,20.6,7.6,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-23,14.4,1018.3,1017.3,18.3,3.4,0.0,5.6,23.8,28.3,20.0,7.6,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-24,16.1,1016.6,1015.6,18.9,2.0,0.0,6.3,23.8,27.8,19.4,6.3,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-25,19.4,1015.6,1014.6,21.1,3.9,0.0,7.1,24.8,30.0,21.1,7.6,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-26,19.4,1013.9,1012.9,22.2,4.3,0.0,6.7,26.7,32.2,23.3,9.8,13.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-27,19.4,1015.2,1013.5,21.7,3.5,0.0,7.2,25.1,29.4,20.0,7.2,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-28,20.0,1016.6,1015.2,22.2,3.2,0.0,7.2,25.8,30.0,21.7,8.9,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-04-29,21.1,1019.0,1017.3,22.8,4.4,0.0,7.1,26.5,30.0,23.9,8.9,10.7,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-04-30,20.0,1020.3,1019.0,22.2,6.2,3.0,6.7,26.6,30.0,22.8,11.2,13.4,[0.1 0.  0.  0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-01,20.6,1018.3,1017.9,22.2,6.7,3.3,7.3,25.9,29.4,22.8,11.2,14.8,[0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-02,22.2,1016.6,1015.2,23.3,3.6,3.6,8.2,25.6,28.9,22.8,8.9,12.5,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-03,22.8,1016.3,1015.2,23.9,3.8,3.6,7.8,27.1,31.1,23.9,9.4,13.0,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-04,23.3,1014.9,1014.2,24.4,4.1,0.0,7.5,27.6,31.1,25.0,8.9,12.1,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-05,21.7,1013.9,1012.9,23.3,4.3,33.3,7.1,28.4,32.8,22.2,13.0,16.1,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-06,22.2,1015.6,1014.2,23.3,2.0,22.1,8.1,26.0,32.2,22.2,9.4,14.3,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-07,22.2,1016.9,1015.6,23.3,1.8,25.7,7.7,26.1,30.6,22.8,11.2,13.9,[0.  0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-08,21.7,1015.6,1014.6,23.3,3.9,0.0,6.9,27.6,31.1,24.4,8.1,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-09,22.2,1015.2,1014.2,23.9,3.9,4.3,7.0,28.1,31.7,25.0,7.2,11.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-10,22.2,1015.6,1014.2,23.9,3.8,0.5,7.2,27.6,31.1,23.9,8.9,10.7,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-11,22.2,1014.9,1013.9,23.9,4.2,0.0,7.0,28.2,31.1,26.1,7.6,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-12,22.8,1013.5,1012.5,24.4,3.1,15.0,7.5,27.9,32.2,22.2,8.9,12.1,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-13,22.2,1013.2,1012.5,23.9,3.6,5.1,7.1,28.3,34.4,24.4,13.0,17.4,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-14,22.2,1013.9,1012.5,24.4,3.1,0.0,6.8,28.6,35.0,24.4,8.1,11.2,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-15,20.0,1014.6,1013.5,22.2,2.2,0.0,6.5,27.7,30.6,25.0,6.3,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-16,20.0,1015.6,1014.2,22.2,4.2,0.3,6.7,26.6,29.4,24.4,11.2,12.5,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-17,18.9,1015.9,1014.9,21.7,3.8,0.0,6.2,26.6,30.6,23.9,8.1,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-18,20.0,1015.6,1014.6,22.8,4.3,0.0,6.6,26.9,31.1,22.8,8.9,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-19,21.1,1015.9,1014.6,23.3,4.4,0.0,6.5,28.2,31.7,25.0,7.6,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-20,21.1,1015.6,1014.6,23.3,2.6,0.3,6.9,27.3,30.6,24.4,7.2,10.3,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-05-21,20.0,1014.6,1013.2,22.8,4.3,0.0,6.2,28.4,32.2,25.0,7.2,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-22,19.4,1017.6,1015.9,22.2,4.4,0.3,6.0,28.0,31.7,24.4,8.1,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-23,19.4,1019.0,1017.9,22.2,6.5,0.0,5.9,28.2,31.7,26.1,9.4,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-24,17.8,1018.3,1016.9,21.1,5.8,0.0,5.7,27.2,30.0,25.6,9.4,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-25,17.8,1018.3,1016.9,21.1,5.6,0.0,5.6,27.1,30.6,25.0,9.8,12.5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-26,20.0,1019.0,1017.9,22.8,6.0,0.0,6.2,28.0,31.1,25.6,9.4,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-27,20.0,1016.9,1015.9,22.2,5.0,0.0,6.1,28.1,31.1,26.1,8.1,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-28,18.3,1015.2,1014.2,21.7,4.3,0.0,5.8,27.4,31.1,23.9,8.1,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-29,20.6,1014.6,1013.5,22.8,5.1,0.0,6.5,27.7,31.1,25.0,7.6,11.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-30,21.7,1015.6,1014.2,23.9,4.7,0.0,6.7,28.3,31.7,25.6,7.6,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-05-31,22.8,1015.2,1013.9,24.4,4.7,0.0,6.8,29.0,32.2,26.7,6.7,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-06-01,21.7,1013.9,1012.9,23.9,2.6,0.0,6.5,29.2,33.9,26.1,7.2,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-06-02,22.2,1013.2,1011.9,24.4,2.9,0.0,6.5,29.3,33.3,26.1,8.9,13.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-06-03,22.8,1014.9,1013.5,25.0,3.2,0.0,6.5,30.0,35.6,27.2,7.6,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-06-04,22.8,1016.6,1015.2,24.4,2.6,1.8,6.8,29.3,33.3,26.7,6.7,9.8,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-05,22.2,1016.3,1014.9,24.4,3.5,0.0,6.5,29.5,33.3,26.7,7.6,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-06-06,22.8,1013.9,1012.9,24.4,3.2,20.3,6.8,29.0,32.8,26.7,7.6,9.8,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-07,22.2,1012.5,1011.2,24.4,2.9,39.4,7.0,29.2,35.0,23.3,7.6,10.3,[0.1 0.1 0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-08,23.3,1013.5,1012.2,25.0,2.4,59.2,8.0,27.6,33.3,23.9,7.6,9.8,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-09,23.9,1015.6,1014.2,25.0,1.7,14.5,8.1,27.4,31.1,25.0,7.6,11.6,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-10,22.8,1016.9,1015.2,23.9,1.7,8.6,7.5,27.2,32.2,23.9,8.1,11.2,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-11,22.8,1016.6,1015.2,24.4,1.9,0.3,7.0,29.1,32.8,25.6,6.7,9.4,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-12,22.8,1016.3,1014.9,24.4,1.8,0.8,7.3,28.3,33.3,25.6,7.6,10.3,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-13,22.8,1017.3,1015.6,24.4,1.9,0.3,7.3,28.2,32.2,26.1,7.2,8.9,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-14,22.8,1018.3,1016.9,23.9,1.8,17.5,7.7,27.5,34.4,23.3,9.4,12.5,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-15,22.8,1017.9,1016.9,24.4,1.7,3.8,7.7,27.1,31.7,25.6,7.2,10.7,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-16,21.7,1016.9,1015.9,23.3,2.9,61.7,8.1,25.8,28.3,22.2,8.9,12.5,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-17,22.8,1017.3,1016.3,23.9,3.3,15.5,8.2,26.3,30.0,23.9,12.5,15.7,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-18,21.7,1017.9,1016.9,23.3,2.1,18.3,7.6,27.1,32.8,23.9,8.1,12.1,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-19,23.3,1016.9,1015.6,25.0,3.0,0.0,7.4,27.8,32.8,23.9,7.6,11.2,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-20,23.9,1017.3,1015.9,25.6,3.1,0.0,7.0,29.9,33.3,27.2,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-06-21,23.9,1019.0,1017.9,25.6,2.3,0.0,6.8,30.3,35.0,26.7,6.3,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-06-22,23.3,1019.6,1018.3,25.6,2.3,0.0,6.7,30.5,34.4,27.2,6.3,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-06-23,23.3,1018.3,1017.3,25.6,1.7,0.0,6.4,30.7,35.0,27.2,6.7,8.9,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-24,22.2,1016.9,1015.6,24.4,2.2,0.3,6.2,30.6,36.7,27.2,10.3,12.5,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-25,22.2,1017.6,1016.3,24.4,2.0,0.0,6.0,30.8,36.1,27.2,5.8,9.8,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-26,21.1,1018.3,1017.3,23.9,1.4,0.0,6.0,30.6,35.0,25.6,6.3,9.8,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-27,22.2,1017.9,1016.9,24.4,3.6,0.0,6.5,29.2,33.3,26.1,8.1,11.2,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-28,22.8,1018.3,1017.3,24.4,3.7,33.8,7.2,28.9,33.3,23.9,13.9,17.0,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-29,22.8,1018.6,1017.3,23.9,3.4,19.8,7.4,27.5,29.4,23.3,7.6,9.8,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-06-30,22.8,1017.9,1016.9,24.4,1.8,0.0,7.2,28.4,31.7,26.1,6.3,8.5,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-07-01,22.8,1017.3,1016.3,25.0,1.7,18.3,6.9,29.5,35.6,25.6,5.8,7.6,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-07-02,23.3,1015.6,1014.6,25.6,2.3,0.0,6.5,30.4,36.7,27.2,5.8,7.6,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-03,23.9,1014.9,1013.9,25.6,1.6,37.3,7.2,29.9,33.9,25.0,9.4,11.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-07-04,23.3,1015.6,1014.6,25.0,3.1,0.0,6.6,30.2,33.9,26.7,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-05,23.3,1018.3,1016.9,25.6,4.2,0.0,6.6,30.4,33.3,28.3,8.1,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-06,23.3,1018.6,1017.9,25.0,2.1,17.5,7.5,28.6,30.6,23.9,9.8,12.5,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-07-07,22.8,1016.6,1015.6,24.4,1.3,2.0,7.1,28.6,32.8,25.6,6.3,8.5,[0.  0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-07-08,22.2,1014.9,1013.9,23.9,1.0,48.0,8.0,27.1,32.2,22.8,9.4,12.5,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-07-09,21.7,1015.9,1014.9,23.9,2.5,0.0,6.7,27.7,32.8,24.4,6.3,8.9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-10,22.8,1016.6,1015.6,24.4,3.2,0.0,6.7,29.4,33.9,25.6,7.6,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-11,22.2,1016.6,1015.6,24.4,3.2,7.1,6.7,29.1,32.8,25.0,10.7,14.3,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-07-12,22.2,1016.6,1015.6,24.4,3.8,10.4,7.2,28.4,31.7,22.8,12.5,18.3,[0.  0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-07-13,23.3,1018.3,1017.3,25.6,4.5,0.0,6.7,30.2,33.3,27.8,7.6,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-14,22.8,1019.3,1017.9,25.0,4.9,0.0,6.3,30.7,33.9,28.9,7.6,9.8,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-15,22.8,1018.3,1017.3,25.0,4.4,0.3,6.5,30.4,33.9,27.2,8.9,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-16,22.8,1019.3,1018.3,25.0,3.8,0.0,6.3,30.2,33.3,27.8,8.1,10.3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-17,22.2,1019.3,1018.3,25.0,3.9,0.0,6.3,30.4,33.3,27.2,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-18,22.8,1018.3,1017.3,25.0,3.7,0.0,6.3,30.4,33.3,28.3,7.2,8.9,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-07-19,22.8,1018.3,1017.3,25.0,3.4,6.9,6.4,29.9,33.3,26.1,7.2,11.2,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-07-20,22.8,1017.6,1016.6,25.0,3.8,2.3,6.9,29.3,31.7,25.6,8.9,11.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-07-21,22.2,1017.3,1016.3,24.4,2.8,0.0,6.5,29.6,33.3,25.6,8.9,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-22,22.2,1015.9,1014.6,24.4,2.6,0.0,6.8,29.1,33.9,25.6,9.8,12.1,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-07-23,22.8,1015.2,1014.2,24.4,2.8,7.1,7.2,28.0,33.9,23.3,13.0,21.5,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-07-24,23.3,1015.6,1014.2,25.6,3.8,0.0,7.1,29.0,33.9,24.4,8.1,11.6,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-07-25,22.2,1017.6,1016.3,23.9,1.8,40.4,7.5,28.2,32.8,23.9,6.7,10.7,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-26,22.8,1019.6,1018.6,24.4,1.4,43.2,7.4,27.8,32.2,23.9,9.4,12.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-27,22.8,1020.3,1019.0,24.4,1.4,0.0,7.2,28.2,33.3,24.4,8.9,11.2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-28,22.8,1018.6,1017.3,24.4,1.2,0.0,6.8,29.3,34.4,26.7,6.7,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-29,22.2,1016.6,1014.9,24.4,2.1,26.2,6.6,29.7,33.9,23.3,9.8,13.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-30,22.8,1015.9,1014.6,25.0,2.8,0.0,6.7,28.9,33.9,23.9,6.3,8.1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-07-31,22.8,1016.6,1015.2,25.0,3.0,0.8,6.6,30.0,33.3,26.1,7.2,9.4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2019-08-01,23.3,1015.6,1014.2,24.4,3.2,3.8,7.6,28.0,29.4,25.0,9.4,11.2,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-08-02,22.8,1013.9,1012.9,23.9,2.3,11.9,7.5,27.8,32.2,24.4,9.4,13.0,[0.1 0.  0.1 0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0. ]
2019-08-03,23.3,1014.9,1013.5,24.4,2.3,64.3,8.3,27.6,31.7,25.0,9.8,11.6,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-08-04,23.9,1016.3,1015.2,25.0,1.3,6.1,7.9,27.6,33.9,25.6,6.3,8.9,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-08-05,23.3,1016.9,1015.6,24.4,1.1,0.8,7.7,27.9,32.8,25.6,7.2,8.9,[0.  0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
2019-08-06,23.3,1016.3,1015.2,25.0,1.7,22.4,7.6,28.0,32.8,25.0,7.2,10.3,[0.1 0.  0.1 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ]
